created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Fri Jan 23 10:45:09 +0000 2015	558576163862630400	0	photo	1318	1852	0	0	0	0	http://t.co/cD7J9nqkyq	rt if this kinda looks like you http://t.co/cD7J9nqkyq
Fri Jan 23 10:15:10 +0000 2015	558568614409019392	BarkPost	0	103	38	0	0	0	0	0	Owner stops adorable doxie wrestle match by saying the magic words! Via @BarkPost https://t.co/pACS9LIXF9
Fri Jan 23 10:00:24 +0000 2015	558564898956115971	0	photo	1359	249	0	0	0	0	http://t.co/nHAsEeIsw6	the older dog always pretends to lose to fights with the puppy http://t.co/nHAsEeIsw6
Fri Jan 23 09:25:01 +0000 2015	558555997334405121	0	photo	2979	1019	0	0	0	0	http://t.co/pqQgkfmPVC	Just a yorkie in her winter scarf http://t.co/pqQgkfmPVC
Fri Jan 23 07:40:04 +0000 2015	558529582115332096	0	photo	4268	1382	0	0	0	0	http://t.co/biFyunLlvX	German shepherd pup http://t.co/biFyunLlvX
Fri Jan 23 07:10:02 +0000 2015	558522024881319936	0	photo	3158	905	0	0	0	0	http://t.co/rS5XpB18GG	Just a cute 13 year old chinchilla http://t.co/rS5XpB18GG
Fri Jan 23 06:40:02 +0000 2015	558514474324598785	0	photo	2849	734	0	0	0	0	http://t.co/EAXFrk6p57	she'll grow into it http://t.co/EAXFrk6p57
Fri Jan 23 05:39:04 +0000 2015	558499134131679232	0	photo	3478	1431	0	0	0	0	http://t.co/2ffiihEDjZ	I need him http://t.co/2ffiihEDjZ
Fri Jan 23 05:11:12 +0000 2015	558492121599340544	0	photo	2180	778	0	0	0	0	http://t.co/Vo4EZDVq4j	who knew baby hippos could be so cute http://t.co/Vo4EZDVq4j
Fri Jan 23 04:40:07 +0000 2015	558484298991284224	0	0	1915	1760	0	0	0	0	0	If you don't like dogs, I probably don't like you.
Fri Jan 23 04:38:26 +0000 2015	558483874704289792	0	photo	6616	1952	0	0	0	0	http://t.co/v0pMNIobV2	A puppy and a proposal. http://t.co/v0pMNIobV2
Fri Jan 23 04:35:05 +0000 2015	558483032424730624	0	photo	3663	2202	0	0	0	0	http://t.co/kGCG6uc6I4	Me around chicken nuggets. http://t.co/kGCG6uc6I4
Fri Jan 23 04:25:02 +0000 2015	558480500625784832	0	photo	7037	4612	0	0	0	0	http://t.co/2DGgaYuUtP	I love seeing happy long distance relationships http://t.co/2DGgaYuUtP
Fri Jan 23 04:00:10 +0000 2015	558474245324697600	0	photo	2790	989	0	0	0	0	http://t.co/r2NVvoBeBZ	Baby Chipmunk http://t.co/r2NVvoBeBZ
Fri Jan 23 03:35:04 +0000 2015	558467927109025792	0	photo	4332	1375	0	0	0	0	http://t.co/8NRTL1dv9l	He woke up and started to get off the couch then went back to sleeping like this http://t.co/8NRTL1dv9l
Fri Jan 23 03:16:25 +0000 2015	558463235012038657	0	photo	1687	1448	0	0	0	0	http://t.co/cRJRoUpd7V	Current mood http://t.co/cRJRoUpd7V
Fri Jan 23 03:15:20 +0000 2015	558462961459937280	0	photo	3028	714	0	0	0	0	http://t.co/riIsZorTyF	He loves the snow so much he doesn't even want to come in http://t.co/riIsZorTyF
Fri Jan 23 03:01:04 +0000 2015	558459369642532864	0	photo	472	204	0	0	0	0	http://t.co/LHwM8MYYeQ	Bailey the Golden Retriever loves to dress up and her outfits will have you cracking up http://t.co/fm2imOm5Pv ||. http://t.co/LHwM8MYYeQ
Fri Jan 23 02:50:12 +0000 2015	558456637917515777	0	photo	3457	1093	0	0	0	0	http://t.co/BD5wqfBj7K	This is so cute! http://t.co/BD5wqfBj7K
Fri Jan 23 02:25:17 +0000 2015	558450366216675328	0	photo	2711	1168	0	0	0	0	http://t.co/KPlLVdvpM1	Read the comments http://t.co/KPlLVdvpM1
Fri Jan 23 02:15:14 +0000 2015	558447837718278144	BarkPost	0	86	34	0	0	0	0	0	Yes, this Cow Actually Thinks He is a Dog via @BarkPost https://t.co/1qoZsWcQ45
Fri Jan 23 01:45:08 +0000 2015	558440260754219009	0	photo	2658	1134	0	0	0	0	http://t.co/VKfo9oOrMG	BABY GIRAFFES ARE SO TALL AND ADORABLE http://t.co/VKfo9oOrMG
Fri Jan 23 01:30:11 +0000 2015	558436501877719040	0	photo	324	142	0	0	0	0	http://t.co/Qtw6AKQFWb	8 cats caught stealing red-handed - these are HILARIOUS http://t.co/HnMwSa5fEE||. http://t.co/Qtw6AKQFWb
Fri Jan 23 01:15:01 +0000 2015	558432683555291139	0	photo	4592	1547	0	0	0	0	http://t.co/jSpqEmzSOO	He's 19 years old but still loves walks so he gets his own wagon http://t.co/jSpqEmzSOO
Fri Jan 23 00:50:07 +0000 2015	558426416715673600	0	photo	3201	1568	0	0	0	0	http://t.co/WK1xjZ4xH3	Two happy little owls! http://t.co/WK1xjZ4xH3
Fri Jan 23 00:20:04 +0000 2015	558418856323350528	0	photo	4935	1739	0	0	0	0	http://t.co/YsJQWW3SDZ	There there human, he doesn't deserve you anyway. http://t.co/YsJQWW3SDZ
Fri Jan 23 00:01:06 +0000 2015	558414079384375298	0	photo	180	32	0	0	0	0	http://t.co/Y93AlwVYcC	5 cats who may have accidentally used one of their 9 lives http://t.co/oiZVPknlkH ||. http://t.co/Y93AlwVYcC
Thu Jan 22 23:40:13 +0000 2015	558408826270257152	0	photo	2714	851	0	0	0	0	http://t.co/JKsOhTOy5A	Literally my favorite kind of people http://t.co/JKsOhTOy5A
Thu Jan 22 23:20:06 +0000 2015	558403763489505280	0	photo	3229	1582	0	0	0	0	http://t.co/xwIjjHMwgY	me standing next to a Victoria's Secret Angel http://t.co/xwIjjHMwgY
Thu Jan 22 22:30:24 +0000 2015	558391254535655424	0	photo	235	46	0	0	0	0	http://t.co/U7P6uzYOus	7 AMAZING dog pics that will blow your mind http://t.co/82ozUrDsh3 ||. http://t.co/U7P6uzYOus
Thu Jan 22 22:15:09 +0000 2015	558387419448639488	0	photo	2529	1088	0	0	0	0	http://t.co/bZvm63MzmD	The Doguments have been secured http://t.co/bZvm63MzmD
Thu Jan 22 21:30:05 +0000 2015	558376076851023873	0	photo	3049	1594	0	0	0	0	http://t.co/6JK8KaJh30	a strong independent dog who don't need no man http://t.co/6JK8KaJh30
Thu Jan 22 21:27:24 +0000 2015	558375400481386496	0	photo	4846	1982	0	0	0	0	http://t.co/lR72N3BrBe	Look what difference a day can do! http://t.co/lR72N3BrBe
Thu Jan 22 21:00:24 +0000 2015	558368605734440961	factsforIife	photo	0	53	557046427629912066	116	53	Mon Jan 19 05:26:32 +0000 2015	http://t.co/LbaM8JAhUa	RT @factsforIife: Top 10 cities you HAVE to go to if you love food http://t.co/VX3TWKRLQB||. http://t.co/LbaM8JAhUa
Thu Jan 22 20:40:06 +0000 2015	558363498858938368	0	photo	4675	1605	0	0	0	0	http://t.co/HL6vPDmGZP	I NEED THIS PUPPY TO CUDDLE OMG http://t.co/HL6vPDmGZP
Thu Jan 22 20:15:00 +0000 2015	558357182945951744	BarkPost	0	60	20	0	0	0	0	0	It's not what it looks like! - Hilarious pics of dogs caught in the act via @BarkPost https://t.co/YvIVVZegLt
Thu Jan 22 20:01:03 +0000 2015	558353670862303232	0	photo	2432	1112	0	0	0	0	http://t.co/RK3y0yyLyx	Me around dogs http://t.co/RK3y0yyLyx
Thu Jan 22 19:40:04 +0000 2015	558348390036430850	0	photo	3254	2048	0	0	0	0	http://t.co/lSe4PhoeVJ	When you see bae lookin extra good http://t.co/lSe4PhoeVJ
Thu Jan 22 19:20:13 +0000 2015	558343396767838208	0	photo	2041	857	0	0	0	0	http://t.co/Z2oogCmLrQ	I need all of them http://t.co/Z2oogCmLrQ
Thu Jan 22 18:40:05 +0000 2015	558333292865683457	0	photo	3115	955	0	0	0	0	http://t.co/UPwRj1Fox0	look at it!!!! it's like a little pillow of happiness http://t.co/UPwRj1Fox0
Thu Jan 22 18:15:24 +0000 2015	558327082271657986	0	photo	2615	1244	0	0	0	0	http://t.co/5wtuTzu3BL	going shopping http://t.co/5wtuTzu3BL
Thu Jan 22 18:00:57 +0000 2015	558323445243854849	BarkPost	0	52	17	0	0	0	0	0	Star Wars: The Force Awakens Trailer, As Told By Puppies and Kittens - via @BarkPost https://t.co/68ct6GmYvK
Thu Jan 22 17:30:12 +0000 2015	558315709571559424	0	photo	2511	716	0	0	0	0	http://t.co/zqvc3s2dsH	Adorable little coyote cub http://t.co/zqvc3s2dsH
Thu Jan 22 17:00:51 +0000 2015	558308323401805824	0	photo	1277	1153	0	0	0	0	http://t.co/c7bMBLZBFI	RT if these guys make you feel safer. http://t.co/c7bMBLZBFI
Thu Jan 22 16:57:53 +0000 2015	558307574215213056	BearsActHuman	photo	0	439	558293603634921472	686	439	Thu Jan 22 16:02:22 +0000 2015	http://t.co/ZEViNNinwC	RT @BearsActHuman: Bears enjoy theme parks too. http://t.co/ZEViNNinwC
Thu Jan 22 16:57:47 +0000 2015	558307549175218176	BearsActHuman	photo	0	982	558059737204678657	1718	982	Thu Jan 22 00:33:04 +0000 2015	http://t.co/FwXDlS9GlG	RT @BearsActHuman: Panda bears don't make very good goalies. http://t.co/FwXDlS9GlG
Thu Jan 22 16:53:54 +0000 2015	558306574272188416	0	photo	3291	1963	0	0	0	0	http://t.co/7zFUeHvUtR	LOVE THIS http://t.co/7zFUeHvUtR
Thu Jan 22 16:40:26 +0000 2015	558303183534313473	0	photo	3343	1946	0	0	0	0	http://t.co/9H80IpCtZ8	Scar and Mufasa at it again... http://t.co/9H80IpCtZ8
Thu Jan 22 16:30:18 +0000 2015	558300633678508032	0	0	61	28	0	0	0	0	0	For all you ladies - Hot firefighters helping rescue pups get adopted… this you need to see https://t.co/FG62vQg45w
Thu Jan 22 16:20:14 +0000 2015	558298100671217665	0	photo	2867	810	0	0	0	0	http://t.co/aw4F8J7ahj	this is easily the most attractive cat i have ever laid eyes on http://t.co/aw4F8J7ahj
Thu Jan 22 15:35:01 +0000 2015	558286721859981312	0	photo	3754	1522	0	0	0	0	http://t.co/hx8SD6IOPV	okay i NEED this http://t.co/hx8SD6IOPV
Thu Jan 22 15:30:22 +0000 2015	558285552471269377	BarkPost	0	54	10	0	0	0	0	0	Dogzilla is our pick for the best movie of 2014, paws down - via @BarkPost https://t.co/KjEFu1pRPc
Thu Jan 22 15:05:11 +0000 2015	558279215167336449	0	photo	3124	1397	0	0	0	0	http://t.co/kA99WTS7mG	THIS IS HEAVEN http://t.co/kA99WTS7mG
Thu Jan 22 14:35:08 +0000 2015	558271651872534529	0	photo	2395	816	0	0	0	0	http://t.co/GbeR68sFS1	the cutest cuddles you'll ever see http://t.co/GbeR68sFS1
Thu Jan 22 14:35:08 +0000 2015	558271651872534529	0	photo	2395	816	0	0	0	0	http://t.co/GbeR68sFS1	the cutest cuddles you'll ever see http://t.co/GbeR68sFS1
Thu Jan 22 14:15:05 +0000 2015	558266605353054208	BarkPost	0	106	37	0	0	0	0	0	Extra fluffy marshmallow puppy adorably asks permission to snuggle via @BarkPost https://t.co/JaZ2F7VYWV
Thu Jan 22 14:05:02 +0000 2015	558264077148250113	0	photo	2728	1040	0	0	0	0	http://t.co/pJeKhR35jC	somebody partied a little too hard... http://t.co/pJeKhR35jC
Thu Jan 22 13:30:20 +0000 2015	558255343839756289	BarkPost	0	93	21	0	0	0	0	0	Polite puppy teaches himself to open doors to let big bro in - via @BarkPost https://t.co/Z9K1mOcjL1
Thu Jan 22 13:25:22 +0000 2015	558254095614889984	0	photo	2303	650	0	0	0	0	http://t.co/t0h4sqTAvA	It's okay to be different. http://t.co/t0h4sqTAvA
Thu Jan 22 12:35:03 +0000 2015	558241430989463553	0	photo	1897	1131	0	0	0	0	http://t.co/VHt3BpP8Ew	THIS. IS. SPARTA!! http://t.co/VHt3BpP8Ew
Thu Jan 22 12:30:11 +0000 2015	558240205606756352	0	photo	306	78	0	0	0	0	http://t.co/vn5EHcmMIl	5 types of service animals - 4 of them might surprise you! http://t.co/7NTI9chfJx||. http://t.co/vn5EHcmMIl
Thu Jan 22 12:08:02 +0000 2015	558234632282701824	0	photo	2406	733	0	0	0	0	http://t.co/myqgx0vyVM	pitbull puppy http://t.co/myqgx0vyVM
Thu Jan 22 11:30:16 +0000 2015	558225126823845889	BarkPost	0	59	22	0	0	0	0	0	We are completely mesmerized by this dog walking like a person! Via @BarkPost https://t.co/gpAhoOvubW
Thu Jan 22 10:45:01 +0000 2015	558213739070369792	0	photo	2772	849	0	0	0	0	http://t.co/pz1NZPHZTb	Puppies can get comfortable anywhere http://t.co/pz1NZPHZTb
Thu Jan 22 10:30:14 +0000 2015	558210019645468674	BarkPost	0	77	24	0	0	0	0	0	Crafty cat totally hynotizes the dog! Via @barkPost https://t.co/OMYTVhyRdx
Thu Jan 22 10:15:13 +0000 2015	558206241760346112	BarkPost	0	48	16	0	0	0	0	0	10 great ways to borrow a pup if you can't have one via @BarkPost https://t.co/QB2dgolxy1
Thu Jan 22 10:00:33 +0000 2015	558202548667301889	0	photo	1444	1422	0	0	0	0	http://t.co/ggH9eqeHF4	If you're going to RT something, RT this http://t.co/ggH9eqeHF4
Thu Jan 22 09:30:15 +0000 2015	558194924592848896	BarkPost	0	91	41	0	0	0	0	0	This dog was set on fire and left for dead, so @BarkPost gave her the best day ever https://t.co/tvWvsHH7kM
Thu Jan 22 09:25:02 +0000 2015	558193610697768962	0	photo	1791	518	0	0	0	0	http://t.co/Y0LuLPd8Vt	Albino baby sea turtle! http://t.co/Y0LuLPd8Vt
Thu Jan 22 08:30:25 +0000 2015	558179868438183936	BarkPost	0	95	45	0	0	0	0	0	Major international airport introduces first terminal for pets, dog lovers rejoice!! Via @BarkPost https://t.co/mu2Iut4PCF
Thu Jan 22 07:40:01 +0000 2015	558167183776571392	0	photo	1301	507	0	0	0	0	http://t.co/d0Cq5xrSah	Friday night turn up http://t.co/d0Cq5xrSah
Thu Jan 22 07:10:01 +0000 2015	558159634213912577	0	photo	2099	767	0	0	0	0	http://t.co/dJ1UOKhaZo	Frenchie dressed up like an elephant and passed out in the sink http://t.co/dJ1UOKhaZo
Thu Jan 22 06:40:09 +0000 2015	558152116712538112	0	photo	2345	1327	0	0	0	0	http://t.co/40IRY62JKi	when boys give you cute nicknames http://t.co/40IRY62JKi
Thu Jan 22 05:39:03 +0000 2015	558136739576164352	0	photo	3157	1647	0	0	0	0	http://t.co/fmpeXgvKEc	how to organize your cats: http://t.co/fmpeXgvKEc
Thu Jan 22 05:10:00 +0000 2015	558129432813395970	0	photo	2864	1025	0	0	0	0	http://t.co/6nob6yCDZc	No text back... but you tweeting http://t.co/6nob6yCDZc
Thu Jan 22 04:25:01 +0000 2015	558118109035642880	0	photo	8215	2999	0	0	0	0	http://t.co/WAfYSnS3kp	meanwhile at the post office... http://t.co/WAfYSnS3kp
Thu Jan 22 04:00:15 +0000 2015	558111875951759361	0	photo	3998	1326	0	0	0	0	http://t.co/Y1JD5n0MIY	Dad let's play http://t.co/Y1JD5n0MIY
Thu Jan 22 03:35:05 +0000 2015	558105543601299460	0	photo	4953	1861	0	0	0	0	http://t.co/KtOKmbxN4x	Cutest wiener of the year award goes to... http://t.co/KtOKmbxN4x
Thu Jan 22 03:15:18 +0000 2015	558100564731756546	0	photo	3064	810	0	0	0	0	http://t.co/PEkFISDkPb	getting cozy by the fireplace http://t.co/PEkFISDkPb
Thu Jan 22 03:00:12 +0000 2015	558096763970928640	0	photo	479	146	0	0	0	0	http://t.co/FnOIoF7E7x	Dog Body Language and What it Means http://t.co/f1Uta98hwI http://t.co/FnOIoF7E7x
Thu Jan 22 02:50:16 +0000 2015	558094264111210498	0	photo	3154	987	0	0	0	0	http://t.co/Evb1pXOM9x	love is unconditional http://t.co/Evb1pXOM9x
Thu Jan 22 02:25:19 +0000 2015	558087987201056768	0	photo	3174	1378	0	0	0	0	http://t.co/6TrxNMqV1I	#FamilyGoals http://t.co/6TrxNMqV1I
Thu Jan 22 02:15:07 +0000 2015	558085419641094148	BarkPost	0	81	36	0	0	0	0	0	This is Possibly the Best Dog Snore We’ve Ever Seen via @BarkPost https://t.co/xyD4M0IEJD
Thu Jan 22 01:45:06 +0000 2015	558077864491642881	0	photo	7451	2854	0	0	0	0	http://t.co/SuzCbASxY6	LOOK AT THE SEALS FACE THO http://t.co/SuzCbASxY6
Thu Jan 22 01:21:49 +0000 2015	558072005279625218	0	photo	3290	1774	0	0	0	0	http://t.co/hJXg7puP0N	Racing camels now have full body suits to help them go faster, I'm out. 😂🐪 http://t.co/hJXg7puP0N
Thu Jan 22 01:15:12 +0000 2015	558070343395713025	0	photo	2965	774	0	0	0	0	http://t.co/a47JjRBU9l	Golden Retriever http://t.co/a47JjRBU9l
Thu Jan 22 00:50:10 +0000 2015	558064040468299778	0	photo	2263	820	0	0	0	0	http://t.co/2zcpyv7XWK	can i have this little cutie? http://t.co/2zcpyv7XWK
Thu Jan 22 00:20:18 +0000 2015	558056526322339840	0	photo	2734	904	0	0	0	0	http://t.co/lg6ClteuA6	I NEED HIM http://t.co/lg6ClteuA6
Wed Jan 21 23:40:08 +0000 2015	558046415986102275	0	photo	4433	1825	0	0	0	0	http://t.co/jLV4GXnWWI	"Are you wearing the Ch..."|Chanel Boots? Yeah, I am. http://t.co/jLV4GXnWWI
Wed Jan 21 23:20:04 +0000 2015	558041367910580224	0	photo	2272	938	0	0	0	0	http://t.co/Ug7Wgn7ERs	Koko the gorilla, had a pet cat that it specifically asked for using sign language http://t.co/Ug7Wgn7ERs
Wed Jan 21 22:15:07 +0000 2015	558025021210521600	0	photo	3554	1146	0	0	0	0	http://t.co/6KHrL24y1s	this is too cute http://t.co/6KHrL24y1s
Wed Jan 21 21:51:54 +0000 2015	558019179547090944	0	photo	663	268	0	0	0	0	http://t.co/Il8UafpGaE	When the paparazzi won't stop taking pics. http://t.co/Il8UafpGaE
Wed Jan 21 21:30:09 +0000 2015	558013705250959361	0	photo	4099	1339	0	0	0	0	http://t.co/qbtADPeTSo	hey lil guy http://t.co/qbtADPeTSo
Wed Jan 21 21:00:45 +0000 2015	558006308268683264	0	photo	106	26	0	0	0	0	http://t.co/sPbnZGFHeU	7 things humans do that you'll be surprised that dogs actually don’t like http://t.co/DCSna85xRH||. http://t.co/sPbnZGFHeU
Wed Jan 21 20:40:33 +0000 2015	558001222607966209	0	0	3560	2368	0	0	0	0	0	So much better than Marilyn http://t.co/LG8mNPdIMF
Wed Jan 21 20:30:25 +0000 2015	557998671837818880	0	photo	161	37	0	0	0	0	http://t.co/BaWi5OB8xs	98% of dogs LOVE BarkBoxes, 2% are filthy liars. Use code: CuteEmergency for 10% off! -&gt; http://t.co/BUuF74MLxe | http://t.co/BaWi5OB8xs
Wed Jan 21 20:15:17 +0000 2015	557994863514619905	BarkPost	0	47	18	0	0	0	0	0	All grown up - 23 celebrity dogs when they were puppies and oh so adorable! Via @BarkPost https://t.co/AwUobjlo0H
Wed Jan 21 20:00:45 +0000 2015	557991205615988736	0	photo	5006	1552	0	0	0	0	http://t.co/LSRYwDIQGc	THIS IS SO PRECIOUS http://t.co/LSRYwDIQGc
Wed Jan 21 19:40:04 +0000 2015	557986002065977344	0	photo	2472	1022	0	0	0	0	http://t.co/7Mk1nALFTN	let me cry for a second http://t.co/7Mk1nALFTN
Wed Jan 21 19:30:07 +0000 2015	557983498435584002	0	photo	215	73	0	0	0	0	http://t.co/qW67lwcBYy	8 resorts that get you SUPER CLOSE to beautiful exotic animals http://t.co/aD2NTTPPEo||. http://t.co/qW67lwcBYy
Wed Jan 21 19:20:00 +0000 2015	557980953327726592	0	photo	2448	895	0	0	0	0	http://t.co/VHlHFualJc	I NEED U http://t.co/VHlHFualJc
Wed Jan 21 18:40:03 +0000 2015	557970897626497025	0	photo	4020	1403	0	0	0	0	http://t.co/iLyFXlhLYR	half golden half weiner dog http://t.co/iLyFXlhLYR
Wed Jan 21 18:15:08 +0000 2015	557964629889261568	0	photo	2227	821	0	0	0	0	http://t.co/jmB6MQrAhy	Stuck in the 80s http://t.co/jmB6MQrAhy
Wed Jan 21 18:00:39 +0000 2015	557960984397373440	0	photo	173	43	0	0	0	0	http://t.co/m3vjOzjRDa	5 cats who may have accidentally used one of their lives http://t.co/oiZVPknlkH||. http://t.co/m3vjOzjRDa
Wed Jan 21 17:54:04 +0000 2015	557959325159677952	HereBeHuskies	photo	0	901	557587670726352897	2268	901	Tue Jan 20 17:17:14 +0000 2015	http://t.co/RzPbvZZyO0	RT @HereBeHuskies: happy happy husky! http://t.co/RzPbvZZyO0
Wed Jan 21 17:53:24 +0000 2015	557959159102963712	HereBeHuskies	photo	0	785	557919855291400193	2243	785	Wed Jan 21 15:17:13 +0000 2015	http://t.co/peuj9LK3w0	RT @HereBeHuskies: May I have some popcorn? http://t.co/peuj9LK3w0
Wed Jan 21 17:30:23 +0000 2015	557953366450765825	0	photo	1977	1591	0	0	0	0	http://t.co/U0hMANjLEc	THIS. IS. SPARTA! http://t.co/U0hMANjLEc
Wed Jan 21 16:50:19 +0000 2015	557943281410392064	BarkPost	0	117	74	0	0	0	0	0	Major international airport introduces first terminal for pets, dog lovers rejoice! Via @BarkPost https://t.co/mu2Iut4PCF
Wed Jan 21 16:40:17 +0000 2015	557940760457515008	0	photo	2085	702	0	0	0	0	http://t.co/nr73XN3ASb	I WANT 20 http://t.co/nr73XN3ASb
Wed Jan 21 16:30:29 +0000 2015	557938292331925505	0	photo	234	48	0	0	0	0	http://t.co/PEDEkwVKDn	The Top 8 highest paid animal jobs might surprise you! http://t.co/SitlO6Tf6F||. http://t.co/PEDEkwVKDn
Wed Jan 21 16:20:16 +0000 2015	557935721500377088	0	photo	2183	860	0	0	0	0	http://t.co/Vq32q7lKsB	Husky puppy wearing a beanie http://t.co/Vq32q7lKsB
Wed Jan 21 16:00:48 +0000 2015	557930821584449536	0	photo	3036	1779	0	0	0	0	http://t.co/YGHwCJRiuK	when u mean to type okay but u accidentally type olay http://t.co/YGHwCJRiuK
Wed Jan 21 15:35:06 +0000 2015	557924356580728833	0	photo	3341	1691	0	0	0	0	http://t.co/VnkNt0NuGf	sliding into bae's DMs like http://t.co/VnkNt0NuGf
Wed Jan 21 15:30:19 +0000 2015	557923151569764353	0	photo	139	57	0	0	0	0	http://t.co/mGDv0fUjoz	These animals have a college degree &amp; you'll laugh when you find out how they got them! http://t.co/miPPRulnPT||. http://t.co/mGDv0fUjoz
Wed Jan 21 15:05:05 +0000 2015	557916799543836672	0	photo	4469	1546	0	0	0	0	http://t.co/ULh5MCHGa3	german shepherd husky mix... I need it right now http://t.co/ULh5MCHGa3
Wed Jan 21 14:35:02 +0000 2015	557909236878147584	0	photo	1916	638	0	0	0	0	http://t.co/EYDefZKjkN	EXTREME PUPPY EYES http://t.co/EYDefZKjkN
Wed Jan 21 14:30:22 +0000 2015	557908063936860160	0	photo	173	50	0	0	0	0	http://t.co/muLtDi6hH5	5 hilarious police reports about animals http://t.co/csLjYMg02G||. http://t.co/muLtDi6hH5
Wed Jan 21 14:15:30 +0000 2015	557904321707524096	BarkPost	0	59	24	0	0	0	0	0	21 Things Hilariously Renamed By Dogs via @BarkPost https://t.co/wIONqoXUvT
Wed Jan 21 14:05:14 +0000 2015	557901739119353857	0	photo	4018	1208	0	0	0	0	http://t.co/h13MCQ9K02	HAPPY BIRTHDAY UNNAMED DOG I HOPE YOU HAD A GREAT DAY http://t.co/h13MCQ9K02
Wed Jan 21 13:30:14 +0000 2015	557892930833514496	0	photo	181	52	0	0	0	0	http://t.co/WS4KrOH8Zw	So you want to work with dolphins, check out these jobs! http://t.co/NUg8ntW9Xq||. http://t.co/WS4KrOH8Zw
Wed Jan 21 13:25:05 +0000 2015	557891633791139840	0	photo	2995	1099	0	0	0	0	http://t.co/UauTwBAsWG	I love this picture http://t.co/UauTwBAsWG
Wed Jan 21 12:35:03 +0000 2015	557879041886547969	0	photo	2874	1293	0	0	0	0	http://t.co/Ea859HiPkq	my dream job http://t.co/Ea859HiPkq
Wed Jan 21 12:30:30 +0000 2015	557877896623431680	0	photo	281	75	0	0	0	0	http://t.co/o1vRi4O6Ch	Surprise your dog with a BarkBox - Use code: CUTEEMERGENY for a special discount! http://t.co/BUuF74MLxe | http://t.co/o1vRi4O6Ch
Wed Jan 21 12:08:13 +0000 2015	557872289136795648	0	photo	3215	986	0	0	0	0	http://t.co/UmVXZJLQSu	baby bear making his first climb! http://t.co/UmVXZJLQSu
Wed Jan 21 11:30:16 +0000 2015	557862740996653057	0	photo	358	143	0	0	0	0	http://t.co/x6du7KL7mY	8 Cats That Don’t Give a Damn http://t.co/oSyZSGDbk3||. http://t.co/x6du7KL7mY
Wed Jan 21 10:45:11 +0000 2015	557851392606765057	0	photo	3689	1140	0	0	0	0	http://t.co/iTvFyrOxmP	As soon as you say the word "walk" http://t.co/iTvFyrOxmP
Wed Jan 21 10:30:16 +0000 2015	557847642211106816	0	photo	80	22	0	0	0	0	http://t.co/N9suhmRxj1	There are two types of people in the world... which one of these are you? http://t.co/uYZybVGz8e||. http://t.co/N9suhmRxj1
Wed Jan 21 10:15:05 +0000 2015	557843818603900928	BarkPost	0	107	40	0	0	0	0	0	Flirtatious frenchie meets NYPD horse and it's love at first sight! Via @BarkPost https://t.co/b5MaM3bX85
